
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde5574    Vardas5574     4.17                x.xx                
Pavarde5596    Vardas5596     4.17                x.xx                
Pavarde5890    Vardas5890     4.17                x.xx                
Pavarde4686    Vardas4686     4.17                x.xx                
Pavarde8013    Vardas8013     4.17                x.xx                
Pavarde1920    Vardas1920     4.17                x.xx                
Pavarde2357    Vardas2357     4.17                x.xx                
Pavarde6741    Vardas6741     4.17                x.xx                
Pavarde2737    Vardas2737     4.17                x.xx                
Pavarde4159    Vardas4159     4.19                x.xx                
Pavarde6212    Vardas6212     4.19                x.xx                
Pavarde10      Vardas10       4.19                x.xx                
Pavarde8820    Vardas8820     4.19                x.xx                
Pavarde2962    Vardas2962     4.19                x.xx                
Pavarde3002    Vardas3002     4.19                x.xx                
Pavarde7134    Vardas7134     4.19                x.xx                
Pavarde4756    Vardas4756     4.19                x.xx                
Pavarde1524    Vardas1524     4.19                x.xx                
Pavarde7299    Vardas7299     4.19                x.xx                
Pavarde9734    Vardas9734     4.19                x.xx                
Pavarde2931    Vardas2931     4.19                x.xx                
Pavarde9097    Vardas9097     4.19                x.xx                
Pavarde7251    Vardas7251     4.19                x.xx                
Pavarde859     Vardas859      4.19                x.xx                
Pavarde362     Vardas362      4.19                x.xx                
Pavarde1486    Vardas1486     4.19                x.xx                
Pavarde264     Vardas264      4.19                x.xx                
Pavarde3539    Vardas3539     4.19                x.xx                
Pavarde2906    Vardas2906     4.19                x.xx                
Pavarde2352    Vardas2352     4.19                x.xx                
Pavarde1160    Vardas1160     4.20                x.xx                
Pavarde1770    Vardas1770     4.20                x.xx                
Pavarde3876    Vardas3876     4.20                x.xx                
Pavarde396     Vardas396      4.20                x.xx                
Pavarde9537    Vardas9537     4.20                x.xx                
Pavarde9692    Vardas9692     4.20                x.xx                
Pavarde6600    Vardas6600     4.20                x.xx                
Pavarde8860    Vardas8860     4.20                x.xx                
Pavarde7901    Vardas7901     4.20                x.xx                
Pavarde8416    Vardas8416     4.20                x.xx                
Pavarde8227    Vardas8227     4.20                x.xx                
Pavarde9424    Vardas9424     4.20                x.xx                
Pavarde9004    Vardas9004     4.20                x.xx                
Pavarde2255    Vardas2255     4.20                x.xx                
Pavarde8560    Vardas8560     4.20                x.xx                
Pavarde7410    Vardas7410     4.20                x.xx                
Pavarde3966    Vardas3966     4.20                x.xx                
Pavarde2500    Vardas2500     4.20                x.xx                
Pavarde3899    Vardas3899     4.20                x.xx                
Pavarde2961    Vardas2961     4.20                x.xx                
Pavarde1063    Vardas1063     4.20                x.xx                
Pavarde861     Vardas861      4.20                x.xx                
Pavarde6708    Vardas6708     4.20                x.xx                
Pavarde5146    Vardas5146     4.20                x.xx                
Pavarde7104    Vardas7104     4.20                x.xx                
Pavarde345     Vardas345      4.20                x.xx                
Pavarde8355    Vardas8355     4.20                x.xx                
Pavarde4186    Vardas4186     4.20                x.xx                
Pavarde7209    Vardas7209     4.20                x.xx                
Pavarde7113    Vardas7113     4.20                x.xx                
Pavarde5478    Vardas5478     4.20                x.xx                
Pavarde2593    Vardas2593     4.20                x.xx                
