
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde7416    Vardas7416     3.52                x.xx                
Pavarde6646    Vardas6646     3.52                x.xx                
Pavarde6759    Vardas6759     3.52                x.xx                
Pavarde7348    Vardas7348     3.52                x.xx                
Pavarde7083    Vardas7083     3.52                x.xx                
Pavarde7076    Vardas7076     3.52                x.xx                
Pavarde7070    Vardas7070     3.52                x.xx                
Pavarde9407    Vardas9407     3.52                x.xx                
Pavarde6372    Vardas6372     3.52                x.xx                
Pavarde2239    Vardas2239     3.52                x.xx                
Pavarde2034    Vardas2034     3.52                x.xx                
Pavarde1453    Vardas1453     3.52                x.xx                
Pavarde1532    Vardas1532     3.52                x.xx                
Pavarde5386    Vardas5386     3.52                x.xx                
Pavarde9785    Vardas9785     3.52                x.xx                
Pavarde1720    Vardas1720     3.52                x.xx                
Pavarde5040    Vardas5040     3.52                x.xx                
Pavarde4588    Vardas4588     3.52                x.xx                
Pavarde3132    Vardas3132     3.52                x.xx                
Pavarde9331    Vardas9331     3.52                x.xx                
Pavarde2106    Vardas2106     3.52                x.xx                
Pavarde8555    Vardas8555     3.52                x.xx                
Pavarde8294    Vardas8294     3.52                x.xx                
Pavarde3241    Vardas3241     3.52                x.xx                
Pavarde3248    Vardas3248     3.52                x.xx                
Pavarde7714    Vardas7714     3.52                x.xx                
Pavarde3329    Vardas3329     3.52                x.xx                
Pavarde3337    Vardas3337     3.52                x.xx                
Pavarde3379    Vardas3379     3.52                x.xx                
Pavarde3517    Vardas3517     3.52                x.xx                
Pavarde4247    Vardas4247     3.53                x.xx                
Pavarde1334    Vardas1334     3.53                x.xx                
Pavarde4442    Vardas4442     3.53                x.xx                
Pavarde8313    Vardas8313     3.53                x.xx                
Pavarde959     Vardas959      3.53                x.xx                
Pavarde5608    Vardas5608     3.53                x.xx                
Pavarde8742    Vardas8742     3.53                x.xx                
Pavarde5291    Vardas5291     3.53                x.xx                
Pavarde7199    Vardas7199     3.53                x.xx                
Pavarde8635    Vardas8635     3.55                x.xx                
Pavarde4718    Vardas4718     3.55                x.xx                
Pavarde1796    Vardas1796     3.55                x.xx                
Pavarde3959    Vardas3959     3.55                x.xx                
Pavarde3476    Vardas3476     3.55                x.xx                
Pavarde9553    Vardas9553     3.55                x.xx                
Pavarde4372    Vardas4372     3.55                x.xx                
Pavarde6435    Vardas6435     3.55                x.xx                
Pavarde4427    Vardas4427     3.55                x.xx                
Pavarde6503    Vardas6503     3.55                x.xx                
Pavarde3637    Vardas3637     3.55                x.xx                
Pavarde8549    Vardas8549     3.55                x.xx                
Pavarde4768    Vardas4768     3.55                x.xx                
Pavarde8398    Vardas8398     3.55                x.xx                
Pavarde292     Vardas292      3.55                x.xx                
Pavarde7641    Vardas7641     3.55                x.xx                
Pavarde1668    Vardas1668     3.55                x.xx                
Pavarde5851    Vardas5851     3.55                x.xx                
Pavarde2558    Vardas2558     3.55                x.xx                
Pavarde1184    Vardas1184     3.55                x.xx                
Pavarde8105    Vardas8105     3.55                x.xx                
Pavarde2393    Vardas2393     3.55                x.xx                
Pavarde7618    Vardas7618     3.55                x.xx                
Pavarde5808    Vardas5808     3.55                x.xx                
